,Name,Origin
114,Jelo,Serbia
115,Jenica,Serbia
116,Jenik,Serbia
117,Jeric,Serbia
118,Jerica,Serbia
119,Jerice,Serbia
120,Jericevo,Serbia
121,Jerinovac,Serbia
122,Jerinovcina,Serbia
123,Jestojicevo,Serbia
124,Jetin,Serbia
125,Jetina Trava,Serbia
126,Jevac,Serbia
127,Jevari Grad,Serbia
128,Jevaric,Serbia
129,Jevarica,Serbia
130,Jevarice,Serbia
131,Jevaricevo,Serbia
132,Jzrava,Serbia
133,Kanjicevo,Serbia
134,Kanjiza,Serbia
135,Kar,Serbia
136,Kari Grad,Serbia
137,Karic,Serbia
138,Karice,Serbia
139,Kgovg,Serbia
140,Kkovac,Serbia
141,Kova Varos,Serbia
142,Kovac,Serbia
143,Kovi Pazar,Serbia
144,Kovica,Serbia
145,Kovo,Serbia
146,Kovo Seleus,Serbia
147,Kstojicevo,Serbia
148,Landza,Serbia
149,Lebaj,Serbia
150,Leboja,Serbia
151,Legotin,Serbia
152,Lemir,Serbia
153,Lemirovac,Serbia
154,Lenjanica,Serbia
155,Lenjanin,Serbia
156,Lenje,Serbia
157,Les,Serbia
158,Lescnica,Serbia
159,Lesina,Serbia
160,Lesjerice,Serbia
161,Lessti,Serbia
162,Letstanin,Serbia
163,Leus,Serbia
164,Levac,Serbia
165,Levarica,Serbia
166,Lezjak,Serbia
167,Li Breg,Serbia
168,Lje,Serbia
169,Mer,Serbia
170,Milandza,Serbia
171,Milanovci,Serbia
172,Mllice,Serbia
173,Molevarice,Serbia
174,Molovac,Serbia
175,Ncevo,Serbia
176,Ngevo,Serbia
177,Nja,Serbia
178,Njan,Serbia
179,Njanin,Serbia
180,Nji Breg,Serbia
181,Nji Milandza,Serbia
182,Nji Milanovci,Serbia
183,Nji Milanovcina,Serbia
184,Njicevo,Serbia
185,Njiza,Serbia
186,Ogovgcina,Serbia
187,Ogovica,Serbia
188,Okolovac,Serbia
189,Ovac,Serbia
190,Ovcina,Serbia
191,Ovo Seleus,Serbia
192,Petrova Varos,Serbia
193,Petrovac,Serbia
194,Petrovo,Serbia
195,Rcka,Serbia
196,Reg,Serbia
197,Res,Serbia
198,Resina,Serbia
199,Resina Basta,Serbia
200,Revica,Serbia
201,Rgrvica,Serbia
202,Ricevo,Serbia
203,Rsecina Bastani,Serbia
204,Rsgeiicevo,Serbia
205,Rsgeio,Serbia
206,Rsgeioove Vras,Serbia
207,Rsgeioresina,Serbia
208,Rsgetin,Serbia
209,Rsgeto,Serbia
210,Rsgetolovac,Serbia
211,Rsgetooina,Serbia
212,Rsic,Serbia
213,Rsjeric,Serbia
214,Rska Crnji Mila,Serbia
215,Rska Crnjicevo,Serbia
216,Rsnji Breg,Serbia
217,Rsnjicevo,Serbia
218,Rssetin,Serbia
219,Rssetince,Serbia
220,Rza,Serbia
221,Sefkerin,Serbia
222,Seleus,Serbia
223,Setin,Serbia
224,Setina,Serbia
225,Setince,Serbia
226,Setincevo,Serbia
227,Sgrin,Serbia
228,Silovac,Serbia
229,Ska,Serbia
230,Ska Crna Bastan,Serbia
231,Ska Crnica,Serbia
232,Ska Mosta,Serbia
233,Ska Mostanica,Serbia
234,Skari Gradimiro,Serbia
235,Sta,Serbia
236,Stanica,Serbia
237,Stanice,Serbia
238,Stanicevo,Serbia
239,Stanin,Serbia
240,Ste,Serbia
241,Stenica,Serbia
242,Stenice,Serbia
243,Stenicevo,Serbia
244,Stenik,Serbia
245,Tajice,Serbia
246,Tajicevo,Serbia
247,Tajina,Serbia
248,Tanica,Serbia
249,Teg,Serbia
250,Tel,Serbia
251,Tevica,Serbia
252,Tevo,Serbia
253,Trsic,Serbia
254,Tstina,Serbia
255,Tubline,Serbia
256,Ubac,Serbia
257,Ubzc,Serbia
258,Urijepojevac,Serbia
259,Urijepojicevo,Serbia
260,Vci,Serbia
261,Vcina,Serbia
262,Vcina Trava,Serbia
263,Vrijepojevarice,Serbia
264,Zak,Serbia
265,Zar,Serbia
266,Zcko Petrovac,Serbia
267,Zduk,Serbia
268,Zjak,Serbia
269,Zovo,Serbia
270,Zovo Selo,Serbia
271,Zsko Karlovac,Serbia
272,Zza,Serbia
