,Name,Origin
74,Blizerovodov,Czech Republic
75,Bnice,Czech Republic
76,Bnice Nad Doubr,Czech Republic
77,Bnidlice,Czech Republic
78,Bohuslav,Czech Republic
79,Bohuslavy,Czech Republic
80,Bor,Czech Republic
81,Borice,Czech Republic
82,Brancice,Czech Republic
83,Brany,Czech Republic
84,Brezi,Czech Republic
85,Brezimestomice,Czech Republic
86,Brezna,Czech Republic
87,Brezolupy,Czech Republic
88,Brezovice,Czech Republic
89,Brni Becva,Czech Republic
90,Brod,Czech Republic
91,Brusanky,Czech Republic
92,Bsetinne,Czech Republic
93,Bstka,Czech Republic
94,Btare Hradice,Czech Republic
95,Budistko,Czech Republic
96,Cany,Czech Republic
97,Ce Nad Ohrimov,Czech Republic
98,Cec,Czech Republic
99,Cecna,Czech Republic
100,Cejkovice,Czech Republic
101,Celec,Czech Republic
102,Celekovice,Czech Republic
103,Cerekev,Czech Republic
104,Cerna Horachovi,Czech Republic
105,Cerna Hut,Czech Republic
106,Cervenec,Czech Republic
107,Cesky Senovice,Czech Republic
108,Cha Lipa,Czech Republic
109,Cha Trebenik Na,Czech Republic
110,Chanice,Czech Republic
111,Chov,Czech Republic
112,Chovice,Czech Republic
113,Chovosek Nad Me,Czech Republic
114,Chropyne Podluz,Czech Republic
115,Cice,Czech Republic
116,Cin,Czech Republic
117,Ckec,Czech Republic
118,Ckecha Trebi,Czech Republic
119,Clipove Hornice,Czech Republic
120,Cmani,Czech Republic
121,Cna,Czech Republic
122,Cne,Czech Republic
123,Corenstalkova,Czech Republic
124,Csov,Czech Republic
125,Cusko,Czech Republic
126,Cyska Doubriv,Czech Republic
127,D-Rasna,Czech Republic
128,Dberk,Czech Republic
129,Dcany Na Hut,Czech Republic
130,Dec,Czech Republic
131,Derske Hradiste,Czech Republic
132,Dla,Czech Republic
133,Dlantice,Czech Republic
134,Dlice,Czech Republic
135,Dlochov,Czech Republic
136,Dlouha Lhota,Czech Republic
137,Dlouha Trebec,Czech Republic
138,Dloupnice,Czech Republic
139,Dloupnik,Czech Republic
140,Dluzi,Czech Republic
141,Dmrov,Czech Republic
142,Dnliky,Czech Republic
143,Dolni Cerni Cer,Czech Republic
144,Dolni Podjestiv,Czech Republic
145,Dorec,Czech Republic
146,Dpseruc,Czech Republic
147,Drahanice,Czech Republic
148,Drany,Czech Republic
149,Draslice,Czech Republic
150,Drenov,Czech Republic
151,Dsvatovice,Czech Republic
152,Dte,Czech Republic
153,Dvarov,Czech Republic
154,Dvaryne,Czech Republic
155,Dvin,Czech Republic
156,Dys Nad Jizerov,Czech Republic
157,E Nad Labem,Czech Republic
158,E Nad Pecky,Czech Republic
159,E Tov,Czech Republic
160,E-Dosteletavou,Czech Republic
161,Ec Nad Orlice,Czech Republic
162,Ecc,Czech Republic
163,Echovice,Czech Republic
164,Echovice U Karo,Czech Republic
165,Ecrovice,Czech Republic
166,Edni Becva,Czech Republic
167,Ela Lipa,Czech Republic
168,Elice,Czech Republic
169,Elici,Czech Republic
170,Elni Cermanuv D,Czech Republic
171,Elno,Czech Republic
172,Elov,Czech Republic
173,Elovice,Czech Republic
174,Ene V Pocen,Czech Republic
175,Enec,Czech Republic
176,Eni,Czech Republic
177,Enik,Czech Republic
178,Enikovice,Czech Republic
179,Enstary,Czech Republic
180,Eomerin,Czech Republic
181,Ernymi Lutynec ,Czech Republic
182,Erou,Czech Republic
183,Erounice,Czech Republic
184,Erovice,Czech Republic
185,Erovosefuv Mezi,Czech Republic
186,Ery,Czech Republic
187,Esti,Czech Republic
188,Estice,Czech Republic
189,Estovice,Czech Republic
190,Etdany,Czech Republic
191,Evotisky Brod,Czech Republic
192,Ezno,Czech Republic
193,Fejnem,Czech Republic
194,Fuv Tyne,Czech Republic
195,Fybridlochuv Je,Czech Republic
196,Fybrodek Na Han,Czech Republic
197,Fybsne,Czech Republic
198,Hala,Czech Republic
199,Hcenovice,Czech Republic
200,Herske Mezirici,Czech Republic
201,Hevlin,Czech Republic
202,Hlucin,Czech Republic
203,Hnevohorelicky,Czech Republic
204,Hnevohorov Nad ,Czech Republic
205,Hnevohost,Czech Republic
206,Hnevohosterezi,Czech Republic
207,Hnevohova Recic,Czech Republic
208,Hnevohovice,Czech Republic
209,Hnevotisky Brod,Czech Republic
210,Hnevotivinov,Czech Republic
211,Hnevotivinovice,Czech Republic
212,Horovice,Czech Republic
213,Hprachovice,Czech Republic
214,Hradisostice,Czech Republic
215,Hradisou,Czech Republic
216,Hradistebnice,Czech Republic
217,Hradistka,Czech Republic
218,Hrebec,Czech Republic
219,Hrob,Czech Republic
220,Hrochovice,Czech Republic
221,Hrosedlin,Czech Republic
222,Hrotin,Czech Republic
223,Hrotinice,Czech Republic
224,Hsomeri,Czech Republic
225,Hsoriten,Czech Republic
226,Hstalkovsky,Czech Republic
227,Hstat,Czech Republic
228,Hstavou,Czech Republic
229,Hustovice,Czech Republic
230,Hvozdna,Czech Republic
231,Ibor,Czech Republic
232,Ibro,Czech Republic
233,Ibuky,Czech Republic
234,Ice,Czech Republic
235,Ice Na Ruda,Czech Republic
236,Ice Nad Liban,Czech Republic
237,Idlin,Czech Republic
238,Idlochuv Mlyn,Czech Republic
239,Iice,Czech Republic
240,Ikova,Czech Republic
241,Ikovice,Czech Republic
242,Imeli,Czech Republic
243,Imelice,Czech Republic
244,Imeste,Czech Republic
245,Imestice,Czech Republic
246,Imestivany,Czech Republic
247,Imesto Lipou,Czech Republic
248,Imestrice,Czech Republic
249,Ince,Czech Republic
250,Inou,Czech Republic
251,Iste,Czech Republic
252,Isterin,Czech Republic
253,Jeruv Mezirican,Czech Republic
254,Jesen,Czech Republic
255,Jici,Czech Republic
256,Jicin,Czech Republic
257,Jistek,Czech Republic
258,Jisteni,Czech Republic
259,Jistenici,Czech Republic
260,Jmbrrvaldice,Czech Republic
261,Jmri,Czech Republic
262,Jov,Czech Republic
263,Jovice,Czech Republic
264,Jrovodov-Sonosi,Czech Republic
265,Jseruby,Czech Republic
266,Jsov,Czech Republic
267,Jsovice,Czech Republic
268,Jssvjnovice Nad,Czech Republic
269,Jus,Czech Republic
270,Ka Nad Orlice,Czech Republic
271,Kbene V Pocatka,Czech Republic
272,Ke Bila Pod Bec,Czech Republic
273,Ke Bukov,Czech Republic
274,Ke Losi,Czech Republic
275,Ke Loz,Czech Republic
276,Ke Metuji,Czech Republic
277,Ke Nad Labem,Czech Republic
278,Kec,Czech Republic
279,Kechohrdly,Czech Republic
280,Kecovice,Czech Republic
281,Kmrov,Czech Republic
282,Kov Na Hane,Czech Republic
283,Kov Pod Berk,Czech Republic
284,Kova Veselice,Czech Republic
285,Kovice,Czech Republic
286,Kovskove Veseni,Czech Republic
287,Kraluv Dvur,Czech Republic
288,Krasna,Czech Republic
289,Krnovice,Czech Republic
290,Ksomerice,Czech Republic
291,Ksra,Czech Republic
292,Kstelene Pernov,Czech Republic
293,Kzerovicko,Czech Republic
294,Laikovsko,Czech Republic
295,Lake Nad Ohrimd,Czech Republic
296,Lakechov,Czech Republic
297,Lani,Czech Republic
298,Lany,Czech Republic
299,Lasim,Czech Republic
300,Lasna Recin,Czech Republic
301,Lasovice,Czech Republic
302,Lasska Dobriv,Czech Republic
303,Lasske Hrady,Czech Republic
304,Last,Czech Republic
305,Lastem,Czech Republic
306,Lastev,Czech Republic
307,Lasy,Czech Republic
308,Lav,Czech Republic
309,Lbec,Czech Republic
310,Ledec Nad Sazav,Czech Republic
311,Lesna Hut,Czech Republic
312,Letava,Czech Republic
313,Li Becva,Czech Republic
314,Liberezamyslovi,Czech Republic
315,Licany,Czech Republic
316,Lice,Czech Republic
317,Lice Na Lhota,Czech Republic
318,Lici,Czech Republic
319,Licin,Czech Republic
320,Licky,Czech Republic
321,Line,Czech Republic
322,Linov,Czech Republic
323,Lipnik,Czech Republic
324,Lke Janovice,Czech Republic
325,Lket,Czech Republic
326,Lmde,Czech Republic
327,Lnsna Losi,Czech Republic
328,Lov,Czech Republic
329,Lovice,Czech Republic
330,Lucany,Czech Republic
331,Lukovice,Czech Republic
332,Lunka,Czech Republic
333,Lupy,Czech Republic
334,Lusiny,Czech Republic
335,Lutvinou,Czech Republic
336,Luv Dvur,Czech Republic
337,Luv Jelecnice,Czech Republic
338,Luv Jenikova Re,Czech Republic
339,Luv Tyn,Czech Republic
340,Luzec Nad Sazav,Czech Republic
341,Luzi,Czech Republic
342,Luznice,Czech Republic
343,Luznice Nad Lab,Czech Republic
344,Luznici,Czech Republic
345,Mala,Czech Republic
346,Mbrany,Czech Republic
347,Mbridlochove,Czech Republic
348,Meri,Czech Republic
349,Merici,Czech Republic
350,Merin,Czech Republic
351,Mesternymi Losi,Czech Republic
352,Mezi,Czech Republic
353,Mice,Czech Republic
354,Mkov,Czech Republic
355,Mkovice,Czech Republic
356,Mtrabem,Czech Republic
357,Myslavka,Czech Republic
358,N-Vasim,Czech Republic
359,Ne Na Lhota,Czech Republic
360,Ne Nad Labem,Czech Republic
361,Ne Porice,Czech Republic
362,Ne V Orlice,Czech Republic
363,Ne V Podjestice,Czech Republic
364,Nec,Czech Republic
365,Nec Nad Labem,Czech Republic
366,Nechohrdly,Czech Republic
367,Nelov,Czech Republic
368,Nem,Czech Republic
369,Nemci,Czech Republic
370,Nerady,Czech Republic
371,Nerec,Czech Republic
372,Nesovanov,Czech Republic
373,Nezamyslavka,Czech Republic
374,Nezd,Czech Republic
375,Ngska Bystrice,Czech Republic
376,Ni Allice,Czech Republic
377,Ni Lesy,Czech Republic
378,Ni Na Sumave,Czech Republic
379,Ni Nad Ohraslic,Czech Republic
380,Nicany,Czech Republic
381,Nice,Czech Republic
382,Nice Nad Meziri,Czech Republic
383,Nicovice,Czech Republic
384,Nipou,Czech Republic
385,Nipovec,Czech Republic
386,Nkova,Czech Republic
387,Nov,Czech Republic
388,Nova,Czech Republic
389,Nove,Czech Republic
390,Nove Hradisou,Czech Republic
391,Novo Brod,Czech Republic
392,Novy Becova Nad,Czech Republic
393,Npsvator,Czech Republic
394,Nsko,Czech Republic
395,Ntsecnice,Czech Republic
396,Nvratov,Czech Republic
397,Nybksdlochovice,Czech Republic
398,O Erova Vozice,Czech Republic
399,O Horsice Nad J,Czech Republic
400,Obicko,Czech Republic
401,Obrumov,Czech Republic
402,Obtse,Czech Republic
403,Oce,Czech Republic
404,Ocenovice,Czech Republic
405,Ocha Trebova,Czech Republic
406,Ochovosefuv Jen,Czech Republic
407,Ochuv Metuji,Czech Republic
408,Ocko,Czech Republic
409,Odelni Budisten,Czech Republic
410,Oet,Czech Republic
411,Ohjovice,Czech Republic
412,Ohorenstavou,Czech Republic
413,Oldrisou,Czech Republic
414,Ole,Czech Republic
415,Olice,Czech Republic
416,Olov,Czech Republic
417,Olovice,Czech Republic
418,Olupy,Czech Republic
419,Omericany,Czech Republic
420,Omezi,Czech Republic
421,Omorici,Czech Republic
422,Ona Lipa,Czech Republic
423,Oopske Horsovsk,Czech Republic
424,Oorrice,Czech Republic
425,Orec,Czech Republic
426,Orec Na Lipuvka,Czech Republic
427,Orec Nad Cidlic,Czech Republic
428,Orec Nad Jizejo,Czech Republic
429,Orec Nad Jizero,Czech Republic
430,Orecha Lhotavic,Czech Republic
431,Orechov,Czech Republic
432,Orechove Hradis,Czech Republic
433,Orechovec,Czech Republic
434,Orechovice,Czech Republic
435,Orecnice Nad La,Czech Republic
436,Orice,Czech Republic
437,Orov,Czech Republic
438,Orstor,Czech Republic
439,Oruv Tyne,Czech Republic
440,Ost,Czech Republic
441,Ostavy,Czech Republic
442,Oste,Czech Republic
443,Ostebnikovice,Czech Republic
444,Ostek,Czech Republic
445,Ostopelke Janov,Czech Republic
446,Ostov,Czech Republic
447,Ostredni Jeleko,Czech Republic
448,Ostricany Ujezd,Czech Republic
449,Ostrice,Czech Republic
450,Otice,Czech Republic
451,Otin,Czech Republic
452,Otivany,Czech Republic
453,Otravou,Czech Republic
454,Ova Plavy,Czech Republic
455,Ovakovska Bilov,Czech Republic
456,Ovaky,Czech Republic
457,Ovakyn,Czech Republic
458,Ovatonosy,Czech Republic
459,Ovezkov,Czech Republic
460,Ovice,Czech Republic
461,Ovice Nad Ohrad,Czech Republic
462,Ovlfsi Brdy,Czech Republic
463,Ozna Lhotavou,Czech Republic
464,Pajetin,Czech Republic
465,Pasek,Czech Republic
466,Pavle,Czech Republic
467,Pelke Louka,Czech Republic
468,Penava,Czech Republic
469,Penny Nad Nisov,Czech Republic
470,Perske Bukovice,Czech Republic
471,Piltice,Czech Republic
472,Piseka,Czech Republic
473,Plana,Czech Republic
474,Planicko,Czech Republic
475,Pleslavice,Czech Republic
476,Plesovice,Czech Republic
477,Plnsice,Czech Republic
478,Psary,Czech Republic
479,Pteni,Czech Republic
480,Ptenice,Czech Republic
481,Ptenik Nad Labe,Czech Republic
482,Ptenik Nad Mora,Czech Republic
483,Pustem,Czech Republic
484,Pverske Mestolo,Czech Republic
485,Pysice,Czech Republic
486,Rajec-Jestopece,Czech Republic
487,Rajecky,Czech Republic
488,Rajedlni Cerven,Czech Republic
489,Rajetina,Czech Republic
490,Rany,Czech Republic
491,Raslice Nad Dou,Czech Republic
492,Rasna,Czech Republic
493,Ratin,Czech Republic
494,Ravice,Czech Republic
495,Ravka,Czech Republic
496,Rebec,Czech Republic
497,Rec,Czech Republic
498,Rec Nad Labem,Czech Republic
499,Rerou,Czech Republic
500,Restalkou,Czech Republic
501,Reste,Czech Republic
502,Resto Tousiny,Czech Republic
503,Rhnad Svitava,Czech Republic
504,Rhzee Na Recany,Czech Republic
505,Rice,Czech Republic
506,Ridlin,Czech Republic
507,Rin,Czech Republic
508,Rkov,Czech Republic
509,Rkubcice,Czech Republic
510,Rkynov,Czech Republic
511,Rmanuv Dul,Czech Republic
512,Rmova,Czech Republic
513,Roun,Czech Republic
514,Rov,Czech Republic
515,Rovice,Czech Republic
516,Rtkem,Czech Republic
517,Rtyne,Czech Republic
518,Rtynec,Czech Republic
519,Ruc,Czech Republic
520,Sakvice Nad Dob,Czech Republic
521,Sbka,Czech Republic
522,Scavou,Czech Republic
523,Schovice,Czech Republic
524,Sciice,Czech Republic
525,Scitenik,Czech Republic
526,Sdla,Czech Republic
527,Sdlice,Czech Republic
528,Sek,Czech Republic
529,Seruc,Czech Republic
530,Setin,Czech Republic
531,Sezemice,Czech Republic
532,Shluboka Bilovi,Czech Republic
533,Shrazeni,Czech Republic
534,Shut,Czech Republic
535,Sice,Czech Republic
536,Silherske Bstko,Czech Republic
537,Sjice,Czech Republic
538,Slapajec-Jeseni,Czech Republic
539,Slapajetinne Pe,Czech Republic
540,Slavy,Czech Republic
541,Sluknovice,Czech Republic
542,Smrzovice,Czech Republic
543,Solni Dul,Czech Republic
544,Sov,Czech Republic
545,Sovice,Czech Republic
546,Splant,Czech Republic
547,Ssdavou,Czech Republic
548,Ssumice,Czech Republic
549,Stalkov,Czech Republic
550,Stat Pod Beneso,Czech Republic
551,Stem,Czech Republic
552,Sten,Czech Republic
553,Sti Nad Labem,Czech Republic
554,Stice,Czech Republic
555,Strumov,Czech Republic
556,Suchdol Nad Lab,Czech Republic
557,Suchdol Nad Uhl,Czech Republic
558,Suchec,Czech Republic
559,Suchohrdly,Czech Republic
560,Svitavou,Czech Republic
561,Svlachovice,Czech Republic
562,Svlibrovice,Czech Republic
563,Svratka,Czech Republic
564,Svratovice,Czech Republic
565,Tachy,Czech Republic
566,Tavany,Czech Republic
567,Tavou,Czech Republic
568,Tebnice,Czech Republic
569,Tebnik Nad Labe,Czech Republic
570,Tec,Czech Republic
571,Therske Mezin,Czech Republic
572,Tice,Czech Republic
573,Tice Nad Peruv ,Czech Republic
574,Tkrisova Recany,Czech Republic
575,Tlav,Czech Republic
576,Tnany,Czech Republic
577,Tnice,Czech Republic
578,Torsovice,Czech Republic
579,Tovice,Czech Republic
580,Treben,Czech Republic
581,Tremovice,Czech Republic
582,Tremze,Czech Republic
583,Trova,Czech Republic
584,Tucky,Czech Republic
585,Tuslovany,Czech Republic
586,Tyne,Czech Republic
587,Uchec,Czech Republic
588,Udyne V Orlice,Czech Republic
589,Udynec,Czech Republic
590,Uherou,Czech Republic
591,Uherounajov,Czech Republic
592,Uherousko,Czech Republic
593,Uherov,Czech Republic
594,Uherova Rudnice,Czech Republic
595,Uherska Doubri,Czech Republic
596,Uherske Budejov,Czech Republic
597,Uherske Hradiso,Czech Republic
598,Uherske Mestele,Czech Republic
599,Uherske Sumave,Czech Republic
600,Uhlavice,Czech Republic
601,Ukov,Czech Republic
602,Ukova,Czech Republic
603,Unov,Czech Republic
604,Unyja,Czech Republic
605,Urcice,Czech Republic
606,Usko,Czech Republic
607,Uskov,Czech Republic
608,Uskovsko,Czech Republic
609,Uslavou,Czech Republic
610,Usov,Czech Republic
611,Usovice,Czech Republic
612,Uste,Czech Republic
613,Ustivinov,Czech Republic
614,Usto,Czech Republic
615,Utinice,Czech Republic
616,Vachova,Czech Republic
617,Valetavou,Czech Republic
618,Valsice,Czech Republic
619,Valsinovice,Czech Republic
620,Vasim,Czech Republic
621,Vblatna,Czech Republic
622,Vice,Czech Republic
623,Vilovice,Czech Republic
624,Vlachohrdly,Czech Republic
625,Vlachov,Czech Republic
626,Vlachovice,Czech Republic
627,Vlachy,Czech Republic
628,Vlary,Czech Republic
629,Vlasov,Czech Republic
630,Vlastec,Czech Republic
631,Vlastedi,Czech Republic
632,Vlastek,Czech Republic
633,Vlasy,Czech Republic
634,Volesna Hanou,Czech Republic
635,Voromerice,Czech Republic
636,Vovice,Czech Republic
637,Vpajetinice,Czech Republic
638,Vrancin,Czech Republic
639,Vranice,Czech Republic
640,Vranov,Czech Republic
641,Vratov,Czech Republic
642,Vsesto Lipnik,Czech Republic
643,Vsrasna,Czech Republic
644,Vvatovice,Czech Republic
645,Vvus,Czech Republic
646,Ysa,Czech Republic
647,Yslice Nad Jize,Czech Republic
648,Yslnice,Czech Republic
649,Ysoke Bila Pod ,Czech Republic
650,Ysoke Breznovic,Czech Republic
651,Ysrice,Czech Republic
652,Ystrice,Czech Republic
653,Zelice,Czech Republic
654,Zerovice,Czech Republic
655,Zery,Czech Republic
