,Name,Origin
480,Sloes,Sweden
481,Sloevsjoebaeck,Sweden
482,Snaesby,Sweden
483,Soe,Sweden
484,Soerad,Sweden
485,Sroemsunda,Sweden
486,Sster,Sweden
487,Ssterbybruk,Sweden
488,Sstermalmoegelt,Sweden
489,Sta,Sweden
490,Stabrunna,Sweden
491,Stad,Sweden
492,Stahamn,Sweden
493,Stala,Sweden
494,Storp,Sweden
495,Sund,Sweden
496,Sunda,Sweden
497,Sundal,Sweden
498,Sveltorp,Sweden
499,Svika,Sweden
500,Tad,Sweden
501,Taloev,Sweden
502,Tan,Sweden
503,Tarp,Sweden
504,Tavsberg,Sweden
505,Ter,Sweden
506,Terad,Sweden
507,Teraker,Sweden
508,Teras,Sweden
509,Terbyn,Sweden
510,Termal,Sweden
511,Termalix,Sweden
512,Termalm,Sweden
513,Termalmarkarp,Sweden
514,Terup,Sweden
515,Tervike,Sweden
516,Tibala,Sweden
517,Tiken,Sweden
518,Tinehamn,Sweden
519,Tineholm,Sweden
520,Tineholmen,Sweden
521,Tingshaerna,Sweden
522,Toreborg,Sweden
523,Toreborgholm,Sweden
524,Tornabben,Sweden
525,Torp,Sweden
526,Torvidingsaenge,Sweden
527,Torvik,Sweden
528,Tra,Sweden
529,Trabyholm,Sweden
530,Traeset,Sweden
531,Trand,Sweden
532,Trandabergefors,Sweden
533,Trandelnas,Sweden
534,Trandsbro,Sweden
535,Troe,Sweden
536,Troedesunda,Sweden
537,Troemstad,Sweden
538,Troemsunddekoep,Sweden
539,Troes,Sweden
540,Troesakull,Sweden
541,Trosa,Sweden
542,Tstad,Sweden
543,Tuna,Sweden
544,Turea,Sweden
545,Turefors,Sweden
546,Tureforsbacka,Sweden
547,Turkoepingen,Sweden
548,Tvidingsbacka,Sweden
549,Tycksund,Sweden
550,Udal,Sweden
551,Ulsva,Sweden
552,Ult,Sweden
553,Ultorvik,Sweden
554,Ummelsjoerby,Sweden
555,Und,Sweden
556,Unda,Sweden
557,Undal,Sweden
558,Undsby,Sweden
559,Unn,Sweden
560,Unna,Sweden
561,Unne,Sweden
562,Unnebergaru,Sweden
563,Unnebostranas,Sweden
564,Unneby,Sweden
565,Unnebyberg,Sweden
566,Unneda,Sweden
567,Unnelund,Sweden
568,Unnelundsbro,Sweden
569,Ursvik,Sweden
570,Ursviken,Sweden
571,Vbybruk,Sweden
572,Vik,Sweden
573,Vika,Sweden
574,Vikarp,Sweden
575,Vikarpling,Sweden
576,Viken,Sweden
577,Vngnaester,Sweden
578,Vykaengebruk,Sweden
579,X-A,Sweden
580,Xhagerum,Sweden
581,Xhall,Sweden
582,Xhallbo,Sweden
583,Xhalmar,Sweden
584,Xhalmkoeping,Sweden
585,Xhalmsta,Sweden
586,Xhalnsbergsjoen,Sweden
587,Xholmen,Sweden
588,Xjoenoesakultsf,Sweden
589,Ycke,Sweden
590,Ydebacka,Sweden
591,Ydebaeck,Sweden
592,Yland,Sweden
593,Ylinge,Sweden
