,Name,Origin
408,Nello Stefalcip,Italy
409,Nello-Tremia,Italy
410,Nellotta-Tammar,Italy
411,Nengo,Italy
412,Nerento,Italy
413,Nerio,Italy
414,Neriolongo,Italy
415,Nese,Italy
416,Nesenzo Adriasc,Italy
417,Netta,Italy
418,Netta Pane-Gres,Italy
419,Ngliame,Italy
420,Ngri,Italy
421,Ngrs-Parmo,Italy
422,Nia,Italy
423,Niana,Italy
424,Niano,Italy
425,Niarolo,Italy
426,Nivia,Italy
427,Nmelli,Italy
428,Nno,Italy
429,No D'Adda,Italy
430,No Milio,Italy
431,Nosana,Italy
432,Nova Crisco Sul,Italy
433,Novagliata,Italy
434,Noy-Dacco Di Pi,Italy
435,Nppado,Italy
436,Nresinella,Italy
437,Nriviano,Italy
438,Nt'Edigio,Italy
439,Ntecette,Italy
440,Nvi,Italy
441,Nza,Italy
442,O Di Casaltri,Italy
443,O Miche,Italy
444,Oal Di Vadore,Italy
445,Oalano,Italy
446,Oasuni,Italy
447,Oche,Italy
448,Ofa,Italy
449,Oggiorum Petrig,Italy
450,Oiana,Italy
451,Oinese,Italy
452,Oiseta,Italy
453,Ol Di Sottori,Italy
454,Ol Tana,Italy
455,Ola Lucanova,Italy
456,Ola Luciano Olo,Italy
457,Olas,Italy
458,Ollinaroni,Italy
459,Olo,Italy
460,Olo D'Ete,Italy
461,Olo Villa-Ducen,Italy
462,Olona,Italy
463,Omanicatano,Italy
464,Omaniva Gardo,Italy
465,Omporte Salvedo,Italy
466,Ona-Sanni Avolt,Italy
467,Onanovagliardel,Italy
468,One Di Lecchia,Italy
469,One Valto,Italy
470,One-Damenica Vi,Italy
471,Onecchierinella,Italy
472,Onemeno,Italy
473,Onorica,Italy
474,Onte Dello In V,Italy
475,Opi,Italy
476,Orazzo,Italy
477,Ore,Italy
478,Orgo,Italy
479,Orgonoria,Italy
480,Ori,Italy
481,Oriorazzi,Italy
482,Ormello,Italy
483,Ormeno,Italy
484,Orsano,Italy
485,Orsognasegorios,Italy
486,Osa Caldierilla,Italy
487,Osana,Italy
488,Osciano,Italy
489,Oscino,Italy
490,Osco,Italy
491,Oscontinellaran,Italy
492,Osmate,Italy
493,Ossotta,Italy
494,Ova,Italy
495,Ova Candato,Italy
496,Paceco,Italy
497,Pagni,Italy
498,Palmozzo,Italy
499,Para Filitel Br,Italy
500,Parandatoriore,Italy
501,Parco San Marmo,Italy
502,Partina,Italy
503,Passiri,Italy
504,Peri,Italy
505,Perio Val Tana ,Italy
506,Periorgo Al D'A,Italy
507,Pnese,Italy
508,Pnesta,Italy
509,Prate,Italy
510,Psenzanisellaro,Italy
511,Ra'Vagliaro,Italy
512,Racupa,Italy
513,Raino,Italy
514,Rali-Torre Mari,Italy
515,Rallezzate,Italy
516,Ramone,Italy
517,Rando,Italy
518,Rano,Italy
519,Rasco,Italy
520,Rascorvino,Italy
521,Rasso,Italy
522,Rata,Italy
523,Ratalcedo,Italy
524,Ratalcino,Italy
525,Ratanavezzara F,Italy
526,Ratano,Italy
527,Rate,Italy
528,Ravagliamenican,Italy
529,Ravaglianasco,Italy
530,Ravaglio,Italy
531,Ravaglio Di Sot,Italy
532,Ravecchidda,Italy
533,Ravezzo,Italy
534,Ravines,Italy
535,Ravini,Italy
536,Ravio,Italy
537,Ravisdomini,Italy
538,Rccchiardona,Italy
539,Rcla,Italy
540,Re Brento,Italy
541,Re Bruno,Italy
542,Re Magnate,Italy
543,Re Marco San Re,Italy
544,Re Maria Eubeat,Italy
545,Re Marta,Italy
546,Re Montafia,Italy
547,Re Montefalcedo,Italy
548,Re Morosiorgono,Italy
549,Re Re-Mezzo,Italy
550,Re Riccagno,Italy
551,Re Salvi,Italy
552,Re San Martis,Italy
553,Re Teatis,Italy
554,Re Val Tagliaro,Italy
555,Recelli,Italy
556,Regas,Italy
557,Reggia-Mattiern,Italy
558,Regole,Italy
559,Regoledo,Italy
560,Rembillamone,Italy
561,Renand,Italy
562,Rentanicagnano,Italy
563,Rento Di Arro V,Italy
564,Renzano,Italy
565,Renzo Atestel S,Italy
566,Renzo Citellezz,Italy
567,Rero Torrali,Italy
568,Resa,Italy
569,Rese,Italy
570,Resino,Italy
571,Resseraro,Italy
572,Retta D'Orbarit,Italy
573,Rette Al Di Cad,Italy
574,Retto,Italy
575,Rettola,Italy
576,Rettola Chia,Italy
577,Riccafortino,Italy
578,Rilbino-Rodano,Italy
579,Rosate,Italy
580,Rositana,Italy
581,Rpannio Di Cana,Italy
582,Rsa Dello,Italy
583,Rsano,Italy
584,Rsi,Italy
585,Ruviano,Italy
586,Rvino,Italy
587,Rzara,Italy
588,Rzigliasco,Italy
589,S'Vegrossano,Italy
590,Salcndines,Italy
591,Salette Gresa,Italy
592,Salizzo Citelda,Italy
593,San Biagio,Italy
594,San Marchidda,Italy
595,San Mila,Italy
596,San Tamania,Italy
597,Sanna,Italy
598,Sara,Italy
599,Sari,Italy
600,Sario,Italy
601,Saroja,Italy
602,Savecchiesa,Italy
603,Scio,Italy
604,Sco San Cada,Italy
605,Sconte,Italy
606,Sedano,Italy
607,Selicentino Sul,Italy
608,Selizia,Italy
609,Sella,Italy
610,Sella Martisano,Italy
611,Sello,Italy
612,Serarola-Ducent,Italy
613,Serino,Italy
614,Sesana,Italy
615,Sesolara,Italy
616,Seta,Italy
617,Seti,Italy
618,Seto Stefano,Italy
619,Siana,Italy
620,Snagliano,Italy
621,Spiraia,Italy
622,Spizzo,Italy
623,Stello-Tre Brem,Italy
624,Sulli,Italy
625,Taibane-Gressot,Italy
626,Taibanengo,Italy
627,Taibano,Italy
628,Taibon Abruzzo ,Italy
629,Tali,Italy
630,Tana,Italy
631,Tano La Val San,Italy
632,Tare,Italy
633,Te Teati,Italy
634,Tero,Italy
635,To Santo Strada,Italy
636,Tr-Tsila,Italy
637,Trato,Italy
638,Traviglio D'Els,Italy
639,Tre Breia,Italy
640,Tremiano,Italy
641,Tribiano,Italy
642,Tto,Italy
643,Ubre,Italy
644,Ucco,Italy
645,Unarento Palmi,Italy
646,Uprandato,Italy
647,Upronico,Italy
648,Usellalvisdomin,Italy
649,Useta,Italy
650,Useto,Italy
651,Vaglia Criselle,Italy
652,Vaglianova,Italy
653,Vagliolze,Italy
654,Vallo,Italy
655,Vara,Italy
656,Varella,Italy
657,Vello,Italy
658,Vestarziglia,Italy
659,Vigliame,Italy
660,Vigliano,Italy
661,Vigliato,Italy
662,Viglieriosana,Italy
663,Vignastellerios,Italy
664,Vino Del Rita,Italy
665,Vino Di Sotta-M,Italy
666,Vio,Italy
667,Viore,Italy
668,Viorgo Sciola,Italy
669,Viorgomaggio A ,Italy
670,Vmorosine,Italy
671,Vonta Domense,Italy
672,Vrealerina,Italy
673,Y-Darziglia-La-,Italy
674,Y-La-Treggiano,Italy
675,Y-Matti,Italy
676,Y-Santegio,Italy
677,Zevicerrallo,Italy
678,Zio,Italy
679,Zmposanarentino,Italy
680,Zmvio,Italy
681,Zola,Italy
682,Zonpobellesinel,Italy
683,Zpna,Italy
684,Zzano,Italy
685,Zzate,Italy
686,Zzi,Italy
687,Zzo,Italy
688,Zzo Cite,Italy
689,Zzo D'Elia,Italy
690,Zzo-Parmo,Italy
691,Zzo-Sante Grima,Italy
692,Zzola,Italy
