,Name,Origin
275,Iefeldorf,Germany
276,Iefenrodach,Germany
277,Iegen,Germany
278,Iegenhardstedt,Germany
279,Ieheilsdorf,Germany
280,Ieich,Germany
281,Ieichschuetz,Germany
282,Ieichte,Germany
283,Ielerten,Germany
284,Ielertswiesen,Germany
285,Iemig,Germany
286,Iesee,Germany
287,Iesen,Germany
288,Ieseratshausenf,Germany
289,Iesheim,Germany
290,Ieshoop,Germany
291,Ieth,Germany
292,Ieth-Sparrensen,Germany
293,Ieth-Sparrentin,Germany
294,Igfeld,Germany
295,Ihrdorf,Germany
296,Ilgartshaferaup,Germany
297,Illebel,Germany
298,Illinen,Germany
299,Ilsdorf,Germany
300,Ilseckensdorf,Germany
301,Ing,Germany
302,Ingadenach,Germany
303,Ingen,Germany
304,Ingeritz,Germany
305,Innentreuten,Germany
306,Innern,Germany
307,Innerner,Germany
308,Innernham,Germany
309,Insberg,Germany
310,Iol,Germany
311,Iop,Germany
312,Isse,Germany
313,Isseiberg,Germany
314,Isseilseckersdo,Germany
315,Issen,Germany
316,Issenburg,Germany
317,Issenholzhausen,Germany
318,Isserlebel,Germany
319,Jain,Germany
320,Jaitbach,Germany
321,Jaitdorf,Germany
322,Jaitingen,Germany
323,Jaunussen,Germany
324,Jaunusstedt,Germany
325,Jeilburgstrup,Germany
326,Jein,Germany
327,Jeingen,Germany
328,Jham,Germany
329,Jielent,Germany
330,Johanngen,Germany
331,Jten,Germany
332,Jueterdreisenst,Germany
333,Juetz,Germany
334,Juetzehoenig,Germany
335,Kach,Germany
336,Kar,Germany
337,Kargfeld,Germany
338,Karolingen,Germany
339,Kdenberg,Germany
340,Kefe,Germany
341,Kei Coburgstein,Germany
342,Kei Thiemig,Germany
343,Keieich,Germany
344,Keihensteinshau,Germany
345,Kheim,Germany
346,Khlitzdorf,Germany
347,Khlzau,Germany
348,Kidelsheim,Germany
349,Kiechen,Germany
350,Kirchertshafen,Germany
351,Kjieeen,Germany
352,Klein Offingen,Germany
353,Knittlingen Bei,Germany
354,Kpeinsbuetz,Germany
355,Kpendensbersber,Germany
356,Kpitz,Germany
357,Krog,Germany
358,Kstedt,Germany
359,Ksteinhorn,Germany
360,Ksternzellburg,Germany
361,Ktiibarenstedt,Germany
362,Kupferath,Germany
363,Langfurt,Germany
364,Lbach,Germany
365,Lberg,Germany
366,Ldorf,Germany
367,Lechenow,Germany
368,Lechtenkamp,Germany
369,Leiden,Germany
370,Lein,Germany
371,Lein Offing,Germany
372,Leina,Germany
373,Leinent,Germany
374,Leing,Germany
375,Leinheim,Germany
376,Leinshausenkrem,Germany
377,Lem,Germany
378,Len,Germany
379,Lenbeckarolinen,Germany
380,Lenberg,Germany
381,Lenberitzen,Germany
382,Lenberow,Germany
383,Lendorf,Germany
384,Lengolfratsheim,Germany
385,Lentreu,Germany
386,Lentrup,Germany
387,Ler,Germany
388,Lersdorf,Germany
389,Lertel,Germany
390,Lessen,Germany
391,Lesserlebesheim,Germany
392,Lhausen,Germany
393,Lhernich,Germany
394,Lhut,Germany
395,Ling,Germany
396,Lingen,Germany
397,Lkburg,Germany
398,Llb- Eechte,Germany
399,Llbach,Germany
400,Llingen,Germany
401,Lmien,Germany
402,Lseiler,Germany
403,Ltingen,Germany
404,Ltrop,Germany
405,Lustadt,Germany
406,Lyhngen,Germany
407,Lyhtlentrup,Germany
408,Lyndsberitz,Germany
409,Lyngen,Germany
410,Maeritz,Germany
411,Malterberghause,Germany
412,Markstedel,Germany
413,Markt Inden,Germany
414,Marszell,Germany
415,Mbach,Germany
416,Mcherottuln,Germany
417,Mder,Germany
418,Mein,Germany
419,Meissenhausen,Germany
420,Melbad Zwiesel,Germany
421,Melburg,Germany
422,Mels,Germany
423,Men,Germany
424,Merbach,Germany
425,Merburg An Derb,Germany
426,Mharz,Germany
427,Midlum,Germany
428,Mienfelsbach,Germany
429,Min,Germany
430,Mlorchzartelbru,Germany
431,Mmoos,Germany
432,Mrow,Germany
433,Mtel,Germany
434,N An Der Harz,Germany
435,Naenhofenwohr,Germany
436,Ndorf,Germany
437,Neu Darchensen,Germany
438,Neu-Hohenlockst,Germany
439,Neukirchern,Germany
440,Neusterhausen,Germany
441,Ngen,Germany
442,Nhausen,Germany
443,Nhausenkremen,Germany
444,Niedercunn,Germany
445,Njuetzehoe,Germany
446,Njuhenrig,Germany
447,Nkirchenfurt,Germany
448,Nlnngen,Germany
449,Nngen,Germany
450,Nnweg,Germany
451,Nnzwein-Ernsted,Germany
452,Nstett,Germany
453,Nwzgen,Germany
454,Nzellingen,Germany
455,Oeicherrot,Germany
456,Oeida,Germany
457,Oeide,Germany
458,Oenzell,Germany
459,Ohanstedt,Germany
460,Ohenahn,Germany
461,Ohenau,Germany
462,Ohlstersdorf,Germany
463,Ornbach,Germany
464,Ottel,Germany
465,Otten,Germany
466,Otting,Germany
467,Ottingen,Germany
468,Ottuln,Germany
469,Pelsbach,Germany
470,Penau,Germany
471,Pensdorfels,Germany
472,Pensingen,Germany
473,Perhausenholfst,Germany
474,Perheim,Germany
475,Pertskirchena,Germany
476,Pertswiesee,Germany
477,Pertswieshoop,Germany
478,Ramersdorf,Germany
479,Rath,Germany
480,Raut,Germany
481,Reibere,Germany
482,Reibernich,Germany
483,Reibstadt,Germany
484,Reieich,Germany
485,Reihenzell,Germany
486,Reisesheim,Germany
487,Reiseshoop,Germany
488,Remperhausenhei,Germany
489,Retsried,Germany
490,Reu,Germany
491,Reyung,Germany
492,Riesee,Germany
493,Rkeen,Germany
494,Rkheim,Germany
495,Rkteins,Germany
496,Rochstau,Germany
497,Rodach,Germany
498,Rrueck,Germany
499,Rtchen,Germany
500,Rtissenfelschwe,Germany
501,Rzissing,Germany
502,Sberg,Germany
503,Sberkirchen,Germany
504,Sbersberow,Germany
505,Schberg,Germany
506,Sdorf,Germany
507,Seckederberstor,Germany
508,Seilsdorf,Germany
509,Seitin,Germany
510,Sel,Germany
511,Selden,Germany
512,Selenberg,Germany
513,Selschberstorf,Germany
514,Sem,Germany
515,Sen,Germany
516,Seth,Germany
517,Sfeld,Germany
518,Sgau,Germany
519,Sgmunchernersbe,Germany
520,Shaus Am Inn,Germany
521,Shausen,Germany
522,Shburg,Germany
523,Sheim,Germany
524,Singen,Germany
525,Skar,Germany
526,Skirchzartow,Germany
527,Skorberg,Germany
528,Sle,Germany
529,Sling,Germany
530,Smien,Germany
531,Snorder,Germany
532,Spein-Ernstedt,Germany
533,Ssthiemig,Germany
534,Stadt,Germany
535,Stede,Germany
536,Stedt,Germany
537,Stein,Germany
538,Steina,Germany
539,Stel,Germany
540,Stellingen Blut,Germany
541,Stemmelbrueggen,Germany
542,Sten,Germany
543,Stenbach,Germany
544,Sterach,Germany
545,Sterhausen,Germany
546,Stern,Germany
547,Stettel,Germany
548,Stettensen,Germany
549,Sthiemig,Germany
550,Sthiersheim,Germany
551,Stoeckendorf,Germany
552,Strasburg,Germany
553,Strasseiligen,Germany
554,Strasseld,Germany
555,Strau,Germany
556,Strodenberg,Germany
557,Strop,Germany
558,Sweilarntrop,Germany
559,Szaucherndorf,Germany
560,Tein,Germany
561,Teins,Germany
562,Tell,Germany
563,Telling,Germany
564,Ten,Germany
565,Tenburg,Germany
566,Tendheim,Germany
567,Tendorf,Germany
568,Terbach,Germany
569,Testedt,Germany
570,Thal,Germany
571,Thanndorf,Germany
572,Thannoverkircha,Germany
573,Thanstedt,Germany
574,Tharzwalderitz,Germany
575,Thau,Germany
576,Theim,Germany
577,Thiersdorf,Germany
578,Thrambach,Germany
579,Thum,Germany
580,Tich,Germany
581,Tichschberkusen,Germany
582,Tiesheim,Germany
583,Ting,Germany
584,Tingen,Germany
585,Tingen An Der S,Germany
586,Tingenstenkirch,Germany
587,Tmunchildensted,Germany
588,Tned,Germany
589,Torf,Germany
590,Trebitz,Germany
591,Treiberg,Germany
592,Trup,Germany
593,Tschonaustadt B,Germany
594,Tsstein,Germany
595,Tstedt,Germany
596,Tstein,Germany
597,Tsteinaitingen,Germany
598,Tsteingen,Germany
599,Tsten,Germany
600,Tsterden,Germany
601,Tstere,Germany
602,Tstettel,Germany
603,Tte,Germany
604,Ttel,Germany
605,Ttelburgberg Im,Germany
606,Tten,Germany
607,Ttenbach,Germany
608,Tternberg,Germany
609,Ttingen,Germany
610,Tviertswieselsr,Germany
611,Tweide,Germany
612,Tzen,Germany
613,Uckenau,Germany
614,Uder,Germany
615,Uderbrunnewitz,Germany
616,Udersheim,Germany
617,Ueckum,Germany
618,Uehlhausenkrug,Germany
619,Uernheim,Germany
620,Uettell,Germany
621,Uhenstreute,Germany
622,Uhfen,Germany
623,Uhlhau,Germany
624,Ullay,Germany
625,Urasburg,Germany
626,Usenberg,Germany
627,Vaigen Bei Cobu,Germany
628,Veiberg,Germany
629,Veibstadt Bei T,Germany
630,Vier,Germany
631,Virchtimke,Germany
632,Warzburg,Germany
633,Weida,Germany
634,Weidel,Germany
635,Wein,Germany
636,Xhain,Germany
637,Xheida,Germany
638,Xheim,Germany
639,Xheisesheim,Germany
640,Yelstenbach,Germany
641,Zarriede,Germany
642,Zeil Echten,Germany
643,Zeilarn,Germany
644,Zeilarnow,Germany
645,Zeilbach,Germany
646,Zeilburg,Germany
647,Zeilertingen,Germany
648,Zeiligen,Germany
649,Zeiliger-Ingen,Germany
650,Zeiligerow,Germany
651,Zeilsdorf,Germany
652,Zeilseck,Germany
653,Zell,Germany
654,Zelling,Germany
655,Zellingen,Germany
656,Zhausen,Germany
657,Zibn,Germany
658,Zichertsbergstr,Germany
659,Zimder-Ohrstdor,Germany
660,Zimge,Germany
661,Zraal-Muehlhaus,Germany
