,Name,Origin
320,Kan,Vietnam
321,Kha,Vietnam
322,Khoai Canh,Vietnam
323,Kien Tre,Vietnam
324,Kinh Quan Thoi ,Vietnam
325,Kleng,Vietnam
326,Knog,Vietnam
327,Knog Dau Go,Vietnam
328,Kon Lang,Vietnam
329,Ktmu,Vietnam
330,Ky An,Vietnam
331,Ky Anh Dat,Vietnam
332,La Ha,Vietnam
333,Lai,Vietnam
334,Lai Bien Bon,Vietnam
335,Lai Ngau,Vietnam
336,Lai Tran Tu,Vietnam
337,Lam Tan Nang,Vietnam
338,Lang,Vietnam
339,Lang Sau,Vietnam
340,Lao,Vietnam
341,Lap,Vietnam
342,Lap Chau,Vietnam
343,Le Lien,Vietnam
344,Le Sau,Vietnam
345,Lien,Vietnam
346,Lien Minh Minh,Vietnam
347,Lien Phung Klan,Vietnam
348,Lien Phuoc Buu,Vietnam
349,Lieu,Vietnam
350,Lieu Cao Cao Ba,Vietnam
351,Lmnh Loc,Vietnam
352,Lna,Vietnam
353,Loc,Vietnam
354,Lohge,Vietnam
355,Long,Vietnam
356,Lson,Vietnam
357,Lta,Vietnam
358,Luoi,Vietnam
359,Luoi Ngau,Vietnam
360,Luong,Vietnam
361,Luong Dinh Lung,Vietnam
362,Luong Mon,Vietnam
363,Ly Son,Vietnam
364,Ly Son Chau,Vietnam
365,M Ang,Vietnam
366,M Chau,Vietnam
367,M Giuoc,Vietnam
368,M Ong,Vietnam
369,M Phon,Vietnam
370,Mang,Vietnam
371,Mang-Thanh,Vietnam
372,Mhinh,Vietnam
373,Mhuan Phu My,Vietnam
374,Mien,Vietnam
375,Mines,Vietnam
376,Minh,Vietnam
377,Minh Chuoc Bo,Vietnam
378,Mmay,Vietnam
379,Mo Duc,Vietnam
380,Mo Duc Tra On,Vietnam
381,Mo Duc Tram Vun,Vietnam
382,Moa,Vietnam
383,Moc Bom,Vietnam
384,Moc Chau,Vietnam
385,Moc Son Chuoc Y,Vietnam
386,Moc Thiet,Vietnam
387,Mop Hoa My,Vietnam
388,Mot Nghia,Vietnam
389,Muong,Vietnam
390,My Lo,Vietnam
391,My Loc,Vietnam
392,My Long Khe,Vietnam
393,My Pha Be,Vietnam
394,My Pho Lam,Vietnam
395,My Phu Thai Chi,Vietnam
396,My Phu Tien Cai,Vietnam
397,My Thanh Binh C,Vietnam
398,My Thanh Kon Tu,Vietnam
399,My Thi Mot,Vietnam
400,My Thi Trach Gi,Vietnam
401,My Tho,Vietnam
402,My Tra Vac,Vietnam
403,My Tran Tran Na,Vietnam
404,My Truong Anh H,Vietnam
405,N Ang,Vietnam
406,Na Hop Hoa,Vietnam
407,Nang,Vietnam
408,Nau,Vietnam
409,Neh,Vietnam
410,Neh Ray,Vietnam
411,Ng Lang,Vietnam
412,Ng-Thanh Hoa,Vietnam
413,Nga Sat,Vietnam
414,Nga Son,Vietnam
415,Ngai,Vietnam
416,Ngau,Vietnam
417,Nggran Phu My,Vietnam
418,Nghia,Vietnam
419,Ngo Dop,Vietnam
420,Ngyen Lai Lao,Vietnam
421,Nha Be,Vietnam
422,Nhg'Ling,Vietnam
423,Nhg'T Goi,Vietnam
424,Nhg'T O,Vietnam
425,Nhgai,Vietnam
426,Nhghanh,Vietnam
427,Nhghia,Vietnam
428,Nhgi,Vietnam
429,Nhgran Bo,Vietnam
430,Nhgro,Vietnam
431,Nhnpminh Son,Vietnam
432,Nhx Thuoc,Vietnam
433,Nhxmoni,Vietnam
434,Nhxt Nong,Vietnam
435,Ni Giuoc,Vietnam
436,Ni Lang Ha,Vietnam
437,Ninh,Vietnam
438,Ninh Son Duc,Vietnam
439,Ninrxu,Vietnam
440,Nlam,Vietnam
441,Nog Dau,Vietnam
442,Nong,Vietnam
443,Noxg Luong Khan,Vietnam
444,Nrghhat Khanh,Vietnam
445,Nu Thanh,Vietnam
446,Nvinh Loc,Vietnam
447,O Bay,Vietnam
448,O Canh,Vietnam
449,O Chai Nghia,Vietnam
450,O Cham,Vietnam
451,O Chau,Vietnam
452,O Chi Tran Hiep,Vietnam
453,O Dok,Vietnam
454,O Dong,Vietnam
455,O Dong Klang,Vietnam
456,O Duc,Vietnam
457,O Ha,Vietnam
458,O Lam,Vietnam
459,O Lang,Vietnam
460,O Le,Vietnam
461,O Long,Vietnam
462,Oang Thinh Chau,Vietnam
463,Oc Ai,Vietnam
464,Oc Bon,Vietnam
465,Oc Chai,Vietnam
466,Oc Chau Tien,Vietnam
467,Oc Chieu Cao Ba,Vietnam
468,Oc Oai,Vietnam
469,Oc Son,Vietnam
470,Oc Thanh Linh Y,Vietnam
471,Ohoi An,Vietnam
472,Oiep,Vietnam
473,On Ma,Vietnam
474,Ong,Vietnam
475,Ong An,Vietnam
476,Ong Ba,Vietnam
477,Ong Luu,Vietnam
478,Ong Minh Hap,Vietnam
479,Ong Sanh,Vietnam
480,Ong Son,Vietnam
481,Ong Tan Uyen,Vietnam
482,Ong Xen,Vietnam
483,Oni,Vietnam
484,Oniet Trang Hao,Vietnam
485,Oniixtynn Son T,Vietnam
486,Oning,Vietnam
487,Oninh,Vietnam
488,Oninh Tra Vinh ,Vietnam
489,Otr,Vietnam
490,Panh Ne,Vietnam
491,Peoli Uong Xuye,Vietnam
492,Phon Dong Gjinh,Vietnam
493,Phong,Vietnam
494,Phu,Vietnam
495,Phu Quynh City,Vietnam
496,Phu Thuy,Vietnam
497,Phu Xuan,Vietnam
498,Phung,Vietnam
499,Phuoc Son,Vietnam
500,Pnhiph O,Vietnam
501,Ponc Hap,Vietnam
502,Ponchau Tung,Vietnam
503,Ptk Ha,Vietnam
504,Pva Ba,Vietnam
505,Qlang,Vietnam
506,Qlanh Thi Tran ,Vietnam
507,Qmang,Vietnam
508,Qmi Uan,Vietnam
509,Qmy Tho,Vietnam
510,Qmy Thoi Bien N,Vietnam
511,Qnang Song,Vietnam
512,Qne,Vietnam
513,Qqulnghia,Vietnam
514,Quan,Vietnam
515,Quang,Vietnam
516,Ra Cai Bien,Vietnam
517,Ra On,Vietnam
518,Rach,Vietnam
519,Rach Giang,Vietnam
520,Rach Gjong,Vietnam
521,Ran Chau Dien D,Vietnam
522,Ran Hung Ria,Vietnam
523,Ran Hung Xuyen ,Vietnam
524,Ran Kien Can Gi,Vietnam
525,Ran Lao,Vietnam
526,Ran Tho Uong Ph,Vietnam
527,Ran Thuang Than,Vietnam
528,Rao,Vietnam
529,Rau Quan Trai C,Vietnam
530,Rca,Vietnam
531,Rieu Cat,Vietnam
532,Rinh,Vietnam
533,Roc,Vietnam
534,Roi,Vietnam
535,Rong,Vietnam
536,Rong Hoa Ba,Vietnam
537,Rong Ngau,Vietnam
538,Sa De,Vietnam
539,Sa Dong,Vietnam
540,Sa Dong Khanh M,Vietnam
541,Si Moi,Vietnam
542,Son,Vietnam
543,Son Canh My,Vietnam
544,Son Sung,Vietnam
545,Song Khanh,Vietnam
546,Su Ke,Vietnam
547,Sucks Eh,Vietnam
548,T Ba,Vietnam
549,T Binh Binh,Vietnam
550,T Dien,Vietnam
551,T Lau,Vietnam
552,T Long,Vietnam
553,T Son,Vietnam
554,Teh,Vietnam
555,Than Gia,Vietnam
556,Than Yen Lat,Vietnam
557,Thanh Tho,Vietnam
558,Thhai,Vietnam
559,Thi,Vietnam
560,Thi Tram Tan Ch,Vietnam
561,Thi Tran Kham D,Vietnam
562,Thi Tran To,Vietnam
563,Thi Tre,Vietnam
564,Thi Trung,Vietnam
565,Thi Tuy,Vietnam
566,Thinh Phu Phu M,Vietnam
567,Tho Dong Lien H,Vietnam
568,Thong,Vietnam
569,Thu Loc,Vietnam
570,Thua,Vietnam
571,Thuong,Vietnam
572,Tien,Vietnam
573,Tien Phu Xuang ,Vietnam
574,Tinh,Vietnam
575,Tinh Chai Chanh,Vietnam
576,Tmoi An,Vietnam
577,To Hai,Vietnam
578,Tra,Vietnam
579,Tra Viet Quan G,Vietnam
580,Tra Vinh,Vietnam
581,Trach,Vietnam
582,Trai Binh,Vietnam
583,Tran Gia Nam,Vietnam
584,Tran Ma Cuong T,Vietnam
585,Tran Phu Thoi M,Vietnam
586,Tran Son,Vietnam
587,Tran Van Nang K,Vietnam
588,Tran Vinh Giang,Vietnam
589,Tran Vinh Loc,Vietnam
590,Tran Yen Chiet ,Vietnam
591,Trang Ngoc Tram,Vietnam
592,Tri,Vietnam
593,Troi,Vietnam
594,Tu Khan Duong K,Vietnam
595,Tu Khe,Vietnam
596,Tu Khen,Vietnam
597,Tu Nga Bai,Vietnam
598,Tuy Ho,Vietnam
599,Tuy Xuan Nam Sa,Vietnam
600,Tuyen,Vietnam
601,U Dang,Vietnam
602,U Dinh Huong,Vietnam
603,U Go,Vietnam
604,U Ke,Vietnam
605,U Muong Xuan Ho,Vietnam
606,U My,Vietnam
607,U Quynh Binh Vi,Vietnam
608,U Son,Vietnam
609,U Vac,Vietnam
610,Uang,Vietnam
611,Uc Phu Thi Thoi,Vietnam
612,Ui Dec,Vietnam
613,Ui Sau,Vietnam
614,Ung,Vietnam
615,Ung An,Vietnam
616,Ung Can Cha,Vietnam
617,Ung Le,Vietnam
618,Ung Minh,Vietnam
619,Ung Xen,Vietnam
620,Uoc,Vietnam
621,Uoc Bien,Vietnam
622,Uoc Bom,Vietnam
623,Uon Dien Thi Tr,Vietnam
624,Uong,Vietnam
625,Uong Cao Lap,Vietnam
626,Uong Chau,Vietnam
627,Uong Gjong,Vietnam
628,Uong Khieu Son,Vietnam
629,Uong Lieu Cai B,Vietnam
630,Uong Na Hau Dai,Vietnam
631,Uong Son,Vietnam
632,Uong Tran Minh ,Vietnam
633,Uong Xuyen,Vietnam
634,Uong Yen,Vietnam
635,Uy Ho,Vietnam
636,Uy Hoa,Vietnam
637,Uy Xuan Duong M,Vietnam
638,Uy Xuyen,Vietnam
639,Uy Xuyen Binh,Vietnam
640,Uy Xuyen Chi Tr,Vietnam
641,Uyen,Vietnam
642,Uyen Na Hanh Bi,Vietnam
643,Van,Vietnam
644,Van Chai,Vietnam
645,Van Hang Xen,Vietnam
646,Van Tho,Vietnam
647,Vang,Vietnam
648,Vang Thi Tran B,Vietnam
649,Vi Mo,Vietnam
650,Vi Tra,Vietnam
651,Vinh,Vietnam
652,Vinh Mien Luan ,Vietnam
653,Vinh My,Vietnam
654,Vinh Quan Hoan ,Vietnam
655,Vinh Tho,Vietnam
656,Vr Xuyen,Vietnam
657,Xen,Vietnam
658,Xhanh,Vietnam
659,Xuan,Vietnam
660,Xuan Binh,Vietnam
661,Xuan Duong,Vietnam
662,Xuan Sin Hung,Vietnam
663,Xuan Son,Vietnam
664,Xuan Tanh Lieu,Vietnam
665,Xuan Thanh Da,Vietnam
666,Xuan Thi Tho,Vietnam
667,Xuang,Vietnam
668,Xuang An,Vietnam
669,Xuang Ngan,Vietnam
670,Xuang Son,Vietnam
671,Xuang Xen,Vietnam
672,Y Oai,Vietnam
673,Y On,Vietnam
674,Y Phat Khe,Vietnam
675,Y Phong Bom,Vietnam
676,Y Phu,Vietnam
677,Y Phu Tu,Vietnam
678,Y Tran Cau,Vietnam
679,Yan,Vietnam
680,Yen,Vietnam
681,Yen Phu Nghia,Vietnam
682,Yen Thanh,Vietnam
683,Yen Thanh Tho,Vietnam
684,Yen Tran Yen Th,Vietnam
