,Name,Origin
195,Sta,Malta
196,Stda,Malta
197,Stdina,Malta
198,Stsed,Malta
199,Stta,Malta
200,Sxdiea,Malta
201,Ta'Dxb,Malta
202,Tard,Malta
203,Tarfa,Malta
204,Tfa,Malta
205,Tosiakara,Malta
206,Tsoicaora,Malta
207,Tsta,Malta
208,Una,Malta
209,Uqa,Malta
210,V'Ceb,Malta
211,Vccea,Malta
212,Vccem,Malta
213,Vccer,Malta
214,Vccli,Malta
215,Vcctard,Malta
216,Vdci,Malta
217,Vecem,Malta
218,Vglea,Malta
219,Vgli,Malta
220,Vlcem,Malta
221,Vlcet,Malta
222,Vlieha,Malta
223,Vnlen,Malta
224,Vscel,Malta
225,Vucca,Malta
226,Wfin,Malta
227,Wgija,Malta
228,Wrin,Malta
229,Xar,Malta
230,Xdgarr,Malta
231,Xfi,Malta
232,Xgghaxaq,Malta
233,Xgghra,Malta
234,Xir,Malta
235,Xlokk,Malta
236,Xorkirkop,Malta
237,Xri,Malta
238,Xxghha,Malta
239,Z'Bbbrguua,Malta
240,Zgbbar,Malta
241,Zojt,Malta
