,Name,Origin
352,Qsret Ziyyon,Israel
353,Qulayim,Israel
354,R Hadashmona,Israel
355,R Hahadaj,Israel
356,R Hashitta,Israel
357,R Naoranim,Israel
358,R Qasim,Israel
359,R Rosh Hann,Israel
360,R Tarshiha,Israel
361,R Toviyyon,Israel
362,R Yasim,Israel
363,R`Eina,Israel
364,Ranim,Israel
365,Rasim,Israel
366,Ravim,Israel
367,Rbiya Pituah,Israel
368,Rbiyat Mozqin,Israel
369,Rdashama',Israel
370,Rdesiyya,Israel
371,Rdesiyyon,Israel
372,Rekhasim,Israel
373,Reniqra,Israel
374,Ret Hadassa,Israel
375,Rfhura,Israel
376,Rfirmi'El,Israel
377,Rihat,Israel
378,Rjkhrdaiir Hann,Israel
379,Ron,Israel
380,Rqelalil,Israel
381,Rqsyileish,Israel
382,Rreina,Israel
383,Rtonis,Israel
384,Rvea Ylm,Israel
385,Rvha',Israel
386,Rvkne,Israel
387,Sh Shmuel,Israel
388,Sha,Israel
389,Shelomi,Israel
390,Shemaryat Monos,Israel
391,Sher,Israel
392,Shet Batin,Israel
393,Shet Batya,Israel
394,Shet Ben-Gurion,Israel
395,Shet El'Azari,Israel
396,Shet Hadaj,Israel
397,Shet Haniqra,Israel
398,Shet Hanna,Israel
399,Shet Hashitta,Israel
400,Shet Heib,Israel
401,Shet Hilqiyya,Israel
402,Shet Yam,Israel
403,Shet Yasif,Israel
404,Shet Ziyyon,Israel
405,Shon Hagaliyat ,Israel
406,Shon Hanna,Israel
407,Shon Leziyyon,Israel
408,Ssha,Israel
409,Ssret Yam,Israel
410,St Jann,Israel
411,St Janna,Israel
412,St Jannun,Israel
413,St Jerusalem,Israel
414,Sver Tavor,Israel
415,Szer,Israel
416,T Ata,Israel
417,T Bal Karmel,Israel
418,T Ben-Gurion,Israel
419,T El'Azarea,Israel
420,T Fahm,Israel
421,T Ha`Emeq,Israel
422,T Had,Israel
423,T Hadaj,Israel
424,T Hagaliya Pitu,Israel
425,T Haniqra,Israel
426,T Hann,Israel
427,T Hashah,Israel
428,T Hashahat,Israel
429,T Heib,Israel
430,T Hilqiyya,Israel
431,T Hilqiyyon,Israel
432,T Laziyya,Israel
433,T Laziyyon,Israel
434,T Leziyya,Israel
435,T Rasifea,Israel
436,T Reina,Israel
437,T Yam,Israel
438,T Yehuda,Israel
439,T Ziyya,Israel
440,T Ziyyon,Israel
441,Tb'El,Israel
442,Tbgat,Israel
443,Tbiya Pituah,Israel
444,Teh,Israel
445,Tih,Israel
446,Tla,Israel
447,Tlzpi ,Israel
448,Trliya,Israel
449,Tv'On Hadaj,Israel
450,Tvel Monosson,Israel
451,Tz' El'Azariyya,Israel
452,Tzaiiq Qen,Israel
453,Tzale,Israel
454,Tziyya,Israel
455,Tziyyon,Israel
456,Tzpe Ramona,Israel
457,Tzriyyon,Israel
458,Ud-Monosson,Israel
459,Uda,Israel
460,Ull,Israel
461,Urmi'Ezer,Israel
462,Uru,Israel
463,Uzmirea,Israel
464,Vazarea,Israel
465,Vbt Kasb Shmuel,Israel
466,Veh Tiqwa,Israel
467,Ver Toviyya,Israel
468,Ver Toviyyon,Israel
469,Ves El Mond,Israel
470,Ves Er Taiyiba,Israel
471,Ves Er Tavor,Israel
472,Ves Er Toviyya,Israel
473,Vesaret Hilqiyy,Israel
474,Vesher,Israel
475,Vest Jannun,Israel
476,Vest Jerusalem,Israel
477,Vet Batya,Israel
478,Vet Ben-Gurion,Israel
479,Vet Ha`Emeq,Israel
480,Vet Hadaj,Israel
481,Vet Hahadashama,Israel
482,Vet Hanna,Israel
483,Vet Heib,Israel
484,Vet Hilqiyya,Israel
485,Vet Hilqiyyon,Israel
486,Vet Yam,Israel
487,Vet Yasim,Israel
488,Vet Yehosh Shem,Israel
489,Vet Ziyya,Israel
490,Vet Ziyyon,Israel
491,Vev Lanya,Israel
492,Vez'Annun,Israel
493,Vezer,Israel
494,Veztr,Israel
495,Vir,Israel
496,Vov,Israel
497,Vsh Hashitta,Israel
498,Yavne'Eri,Israel
499,Yhaharbiyat Ata,Israel
500,Yhon Leziyyon,Israel
501,Yshon Leziyya,Israel
502,Yshua',Israel
503,Yzhor Hashaharb,Israel
504,Z'Er Tarshiha,Israel
505,Zarea,Israel
506,Zaret Hilqiyya,Israel
507,Zareth,Israel
508,Zari,Israel
509,Zariyya,Israel
510,Zasea,Israel
511,Zbrekhasim,Israel
512,Zeir,Israel
513,Zer,Israel
514,Zhreida Makkabb,Israel
515,Ziryat Al Hadas,Israel
516,Ziryat Ata,Israel
517,Ziryat Hagalim,Israel
518,Ziryat Yam,Israel
519,Zlryat Gat,Israel
520,Zmark,Israel
521,Zpr Oeiya,Israel
522,Zre,Israel
523,Zreida Makkabbi,Israel
524,Zreidis,Israel
525,Zrel,Israel
526,Zriyya,Israel
527,Zriyyon,Israel
528,Zrr Adashmon,Israel
529,Zrr Hahadasha,Israel
530,Zrr Haniqra,Israel
531,Zrr Reina,Israel
532,Zrr Yona,Israel
533,Zrret Batin,Israel
534,Zrrkayrah,Israel
535,Zrrshiha,Israel
536,Zsir,Israel
537,Zsrel,Israel
538,Zsrerh,Israel
539,Zsret Batya,Israel
540,Zt Yasif,Israel
541,Ztin,Israel
542,Ztreida Makkabb,Israel
543,Ztreida Makr,Israel
544,Ztreidis,Israel
545,Ztret El'Azarea,Israel
546,Ztreth,Israel
547,Ztriyya,Israel
548,Zurion,Israel
549,`'Eer Toviyyon,Israel
550,`Blem,Israel
551,`En Boqeq,Israel
552,`Ener Tarshiha,Israel
553,`Enny,Israel
554,`Ennyenosson,Israel
555,`Ennyenuy,Israel
556,`Ennynen Yehosh,Israel
557,`Ennynsow,Israel
558,`Eret Hadassere,Israel
559,`Fe Kamma,Israel
560,`Heekdab,Israel
561,`Henzmer,Israel
562,`In Makkabbim R,Israel
563,`Meer,Israel
564,`On Hadaj,Israel
565,`On Hashahat,Israel
566,`On Leziyyon,Israel
567,`Rnei Ayish,Israel
568,`Rnei Brak,Israel
569,`Ven Yehud-Mond,Israel
